Student ID,CIA-1,CIA-2,CIA-3,Assignment-1,Assignment-2,Assignment-3,Attendance (%),Internal(50),External(100),Final Marks,Grade
8794,34,31,34,10,9,9,83,36,80,76,B
8795,45,17,19,9,8,10,89,34,56,62,C
8796,41,21,49,9,10,8,100,45,90,90,A+
8797,47,34,20,9,9,10,75,41,73,77,B
8798,5,47,4,9,10,10,97,30,99,79,B
8799,32,14,28,9,10,10,95,33,95,80,B
8800,17,33,44,8,9,8,76,39,47,62,C
8801,29,2,16,10,8,10,87,27,87,70,C
8802,11,11,28,8,10,9,97,24,81,64,C
8803,49,23,30,9,8,10,81,40,73,76,B
8804,37,35,42,10,8,8,81,40,82,81,A
8805,41,6,40,10,8,10,94,41,96,89,A+
8806,17,43,19,8,8,8,85,32,96,80,B
8807,20,26,30,8,9,9,87,31,44,53,D
8808,4,30,27,8,10,10,100,32,79,71,B
8809,22,2,37,9,9,10,93,32,86,75,B
8810,36,18,47,8,9,8,77,41,61,71,B
8811,6,25,11,10,8,10,96,23,47,46,F
8812,6,13,25,10,8,9,93,24,52,50,D
8813,41,6,10,9,9,8,99,29,74,66,C
8814,3,17,10,9,8,8,91,19,60,49,F
8815,20,13,29,9,9,9,77,28,60,58,D
8816,50,44,22,9,10,8,83,46,88,90,A+
8817,10,36,28,9,8,9,94,34,41,54,D
8818,11,2,33,10,8,9,96,26,95,73,B
8819,2,42,36,8,8,9,81,39,46,62,C
8820,50,15,16,8,9,10,83,35,59,64,C
8821,18,23,20,8,10,8,82,25,54,52,D
8822,45,13,7,9,9,10,84,32,68,66,C
8823,33,5,1,8,10,8,76,23,65,55,D
8824,24,3,24,9,10,8,92,28,75,65,C
8825,49,7,27,8,10,8,93,39,70,74,B
8826,11,19,17,10,10,8,78,23,78,62,C
8827,23,28,4,9,9,9,95,29,94,76,B
8828,33,22,19,8,9,8,82,30,90,75,B
8829,22,16,24,9,9,10,86,27,72,63,C
8830,32,21,6,8,9,8,89,29,79,68,C
8831,3,40,46,8,9,10,75,43,87,86,A+
8832,49,17,11,9,8,8,77,34,66,67,C
8833,20,22,23,10,9,9,81,27,53,53,D
8834,18,45,28,8,10,10,85,38,86,81,A
8835,13,16,47,9,10,8,88,34,95,81,A
8836,22,1,10,10,9,9,85,22,61,52,D
8837,32,29,9,9,10,9,77,33,53,59,D
8838,13,22,38,8,9,8,76,32,89,76,B
8839,3,1,14,9,9,9,91,15,89,59,D
8840,11,37,8,10,8,8,92,27,77,65,C
8841,15,6,25,9,10,8,100,25,82,66,C
8842,8,2,32,9,8,8,90,24,73,60,D
8843,42,26,4,10,9,9,86,36,87,79,B
8844,6,28,8,9,9,8,88,23,93,69,C
8845,22,27,49,8,10,10,75,39,91,84,A
8846,6,42,46,8,8,10,87,43,72,79,B
8847,2,4,17,10,10,9,99,18,42,39,F
8848,7,19,19,10,9,8,75,24,88,68,C
8849,1,43,32,9,8,9,87,38,41,58,D
8850,29,2,32,10,8,8,84,33,90,78,B
8851,49,43,45,10,9,9,87,46,67,79,B
8852,47,7,32,10,8,8,89,40,79,79,B
8853,8,14,30,9,8,8,97,25,97,73,B
8854,43,37,43,8,9,8,91,42,44,64,C
8855,15,23,41,9,9,9,87,34,88,78,B
8856,10,24,11,8,10,10,100,23,100,73,B
8857,34,35,31,9,8,9,93,36,55,63,C
8858,38,11,30,8,10,10,98,36,64,68,C
8859,39,45,4,10,8,9,96,42,79,81,A
8860,2,33,33,9,8,8,77,34,48,58,D
8861,17,14,47,8,10,10,94,34,96,82,A
8862,35,7,45,8,8,10,79,40,55,67,C
8863,21,9,50,8,8,9,78,36,80,76,B
8864,26,39,16,10,10,10,87,36,45,58,D
8865,6,12,43,8,10,10,80,31,73,67,C
8866,48,23,27,10,8,8,79,38,57,66,C
8867,13,1,3,9,9,9,91,15,59,44,F
8868,32,43,29,10,8,9,82,39,78,78,B
8869,37,25,21,9,8,10,83,33,76,71,B
8870,23,48,28,10,8,9,87,39,96,87,A+
8871,41,45,11,10,8,10,92,43,88,87,A+
8872,34,39,23,10,8,9,77,38,95,85,A
8873,40,32,33,8,10,8,85,37,85,79,B
8874,25,37,26,9,9,10,89,34,55,61,C
8875,11,7,31,10,10,10,94,26,84,68,C
8876,37,13,33,9,9,10,89,37,68,71,B
8877,38,45,17,10,8,10,79,42,63,73,B
8878,29,21,31,8,10,8,97,32,43,53,D
8879,31,26,44,10,10,8,88,39,51,64,C
8880,36,8,17,9,8,9,78,29,47,52,D
8881,45,27,27,8,10,10,76,38,91,83,A
8882,36,33,11,8,8,10,92,36,90,81,A
8883,42,27,20,9,9,9,95,36,68,70,C
8884,3,10,28,9,10,9,78,24,44,46,F
8885,48,6,10,8,9,10,91,32,83,73,B
8886,33,49,28,8,8,9,95,41,83,82,A
8887,43,24,25,8,10,8,98,35,63,66,C
8888,6,23,43,10,10,8,82,35,61,65,C
8889,1,30,12,10,10,9,100,26,70,61,C
8890,44,15,30,10,8,8,94,38,77,76,B
8891,7,3,50,10,10,10,90,32,60,62,C
8892,28,28,48,10,8,9,75,39,91,84,A
8893,8,12,46,10,9,8,85,32,69,66,C
8894,3,42,10,9,10,10,98,30,55,57,D
8895,26,28,17,10,8,8,85,30,83,71,B
8896,2,15,7,8,9,9,92,17,77,55,D
8897,41,27,47,10,10,9,87,44,47,67,C
8898,10,37,7,8,10,10,99,28,100,78,B
8899,6,12,17,8,8,10,100,20,55,47,F
8900,15,49,30,10,8,10,89,40,50,65,C
8901,31,30,41,10,10,10,83,38,82,79,B
8902,20,50,2,10,8,9,92,37,66,70,C
8903,9,42,50,10,8,10,85,46,91,91,S
8904,39,25,30,8,9,8,100,35,45,57,D
8905,2,49,16,9,8,9,94,34,76,72,B
8906,20,31,29,8,8,8,100,32,67,65,C
8907,8,43,15,8,9,9,98,31,94,78,B
8908,5,31,35,9,8,10,86,35,88,79,B
8909,27,5,33,9,9,8,81,32,98,81,A
8910,11,45,26,8,9,10,83,37,85,79,B
8911,1,16,44,8,8,9,77,32,50,57,D
8912,24,14,45,9,10,10,78,37,81,77,B
8913,23,5,22,8,8,8,79,26,60,56,D
8914,25,42,15,9,9,10,82,36,65,68,C
8915,43,30,41,10,9,9,94,42,60,72,B
8916,41,22,18,9,8,8,91,33,70,68,C
8917,47,16,4,9,9,8,84,33,41,53,D
8918,1,48,29,8,9,10,92,39,87,82,A
8919,11,2,25,10,9,8,99,23,51,48,F
8920,21,30,6,8,9,9,80,29,55,56,D
8921,8,7,27,9,8,10,86,23,85,65,C
8922,46,5,1,8,8,9,99,28,73,64,C
8923,10,33,31,10,9,10,86,35,73,71,B
8924,21,13,6,10,9,9,79,22,87,65,C
8925,38,4,46,8,10,10,84,42,78,81,A
8926,7,33,9,8,10,8,88,25,69,59,D
8927,30,40,2,8,8,10,88,36,89,80,B
8928,33,26,18,8,8,9,82,31,47,54,D
8929,32,48,37,9,8,9,77,42,74,79,B
8930,26,43,5,9,10,9,92,36,89,80,B
8931,38,45,41,9,8,10,87,43,53,69,C
8932,10,14,49,8,10,10,87,34,43,55,D
8933,12,48,44,10,8,8,85,45,67,78,B
8934,48,1,4,10,10,9,90,30,69,64,C
8935,46,21,1,8,10,10,75,36,80,76,B
8936,32,13,6,8,9,8,82,26,70,61,C
8937,25,30,42,9,8,9,78,37,59,66,C
8938,30,20,3,9,10,9,88,29,95,76,B
8939,1,49,11,10,8,8,95,32,41,52,D
8940,32,21,45,8,8,10,95,39,87,82,A
8941,36,9,14,10,9,8,82,29,60,59,D
8942,47,25,32,9,8,9,80,40,83,81,A
8943,45,8,47,9,9,9,79,45,75,82,A
8944,39,27,31,8,9,9,82,36,78,75,B
8945,35,31,38,10,8,8,99,37,94,84,A
8946,30,50,10,9,9,10,87,41,79,80,B
8947,19,39,30,10,9,10,91,37,52,63,C
8948,5,3,25,9,8,8,90,20,64,52,D
8949,20,4,30,10,8,10,80,29,47,52,D
8950,46,16,29,8,10,9,94,39,59,68,C
8951,16,5,22,8,10,10,93,24,45,46,F
8952,6,20,38,10,8,9,91,32,85,74,B
8953,17,29,27,10,9,8,97,31,72,67,C
8954,21,20,43,8,8,10,80,34,58,63,C
8955,13,1,33,10,10,9,99,28,51,53,D
8956,44,17,18,9,8,9,87,33,72,69,C
8957,26,6,39,8,9,9,93,34,41,54,D
8958,41,4,47,9,8,10,89,44,51,69,C
8959,7,46,12,8,9,8,89,31,68,65,C
8960,14,15,15,10,10,9,84,21,68,55,D
8961,14,11,4,10,9,8,79,19,69,53,D
8962,18,28,1,10,10,9,91,28,86,71,B
8963,26,12,21,10,8,9,93,27,57,55,D
8964,20,19,19,8,8,10,79,24,98,73,B
8965,47,28,30,9,10,8,95,39,88,83,A
8966,50,1,25,9,10,10,85,39,54,66,C
8967,39,30,16,8,8,8,77,35,74,72,B
8968,38,44,3,8,8,8,78,40,87,83,A
8969,36,34,3,9,9,8,100,36,42,57,D
8970,40,25,4,8,10,8,93,34,85,76,B
8971,33,25,39,9,9,10,99,38,67,71,B
8972,44,38,6,9,9,9,96,41,97,89,A+
8973,3,33,2,10,8,10,94,23,86,66,C
8974,45,26,38,9,8,9,91,41,43,62,C
8975,33,39,21,10,8,9,80,37,57,65,C
8976,2,46,26,9,8,10,92,37,62,68,C
8977,22,44,41,8,9,8,98,42,72,78,B
8978,30,11,16,10,10,9,83,28,56,56,D
8979,49,35,3,8,9,9,89,42,93,88,A+
8980,14,21,45,8,8,9,99,34,54,61,C
8981,21,31,35,9,10,10,89,36,79,75,B
8982,21,46,20,9,10,10,85,36,51,61,C
8983,42,8,18,8,8,9,83,32,55,59,D
8984,20,6,15,10,8,9,97,23,96,71,B
8985,42,29,48,9,10,10,76,45,78,84,A
8986,15,6,42,9,10,9,98,32,44,54,D
8987,3,3,26,10,9,9,77,20,57,48,F
8988,31,3,16,9,10,8,98,27,70,62,C
8989,34,17,8,10,9,8,86,29,97,77,B
8990,21,2,35,10,9,8,97,31,58,60,D
8991,25,5,3,8,9,10,87,21,54,48,F
8992,30,5,50,8,10,8,100,40,54,67,C
8993,47,38,39,9,8,10,97,43,71,78,B
8994,26,44,41,8,10,9,84,43,64,75,B
8995,9,37,15,9,9,9,78,29,92,75,B
8996,25,6,18,8,8,10,98,25,69,59,D
8997,45,8,9,10,10,8,88,30,91,75,B
8998,19,30,4,8,8,8,82,27,97,75,B
8999,39,16,43,9,10,10,75,42,89,86,A+
9000,31,38,5,10,8,10,94,36,55,63,C
9001,31,42,8,8,8,8,94,37,48,61,C
9002,10,7,32,8,9,8,76,25,66,58,D
9003,33,25,29,9,8,9,83,33,82,74,B
9004,44,29,33,8,8,8,78,38,50,63,C
9005,48,22,45,9,8,8,95,45,77,83,A
9006,9,41,47,9,10,10,93,44,61,74,B
9007,23,28,37,8,9,10,79,35,71,70,C
9008,48,27,42,10,10,10,94,46,43,67,C
9009,42,26,1,10,9,10,100,36,41,56,D
9010,21,12,43,10,8,9,93,34,76,72,B
9011,2,22,5,10,9,8,94,19,99,68,C
9012,46,14,8,8,9,9,99,32,84,74,B
9013,6,20,46,10,8,8,87,35,44,57,D
9014,45,13,14,8,8,10,95,32,68,66,C
9015,9,22,1,8,10,9,85,21,51,46,F
9016,40,5,11,9,10,10,87,30,59,59,D
9017,49,41,47,8,10,10,99,47,85,89,A+
9018,31,23,30,9,9,10,99,33,53,59,D
9019,34,34,21,9,8,10,90,36,41,56,D
9020,38,2,44,10,10,9,92,42,100,92,S
9021,14,37,31,10,10,10,81,37,58,66,C
9022,18,47,2,9,9,9,93,35,80,75,B
9023,40,14,21,8,8,10,94,33,74,70,C
9024,8,27,33,8,10,8,100,32,91,77,B
9025,43,21,23,10,9,9,76,35,99,84,A
9026,7,2,4,8,10,8,83,13,66,46,F
9027,14,4,37,9,8,8,75,28,41,48,F
9028,10,23,28,8,10,8,84,29,47,52,D
9029,9,26,17,9,10,8,78,26,85,68,C
9030,25,47,29,8,8,10,84,39,60,69,C
9031,30,32,42,9,8,10,97,38,99,87,A+
9032,48,49,46,9,8,9,90,47,95,94,S
9033,7,41,1,9,10,8,99,28,96,76,B
9034,15,23,15,10,9,8,99,24,72,60,D
9035,13,7,50,8,8,8,80,33,74,70,C
9036,26,13,29,9,9,9,95,31,99,80,B
9037,25,18,10,8,8,8,86,25,84,67,C
9038,20,6,42,9,8,8,91,33,55,60,D
9039,7,19,49,10,8,10,97,36,64,68,C
9040,25,35,10,8,10,10,97,33,77,71,B
9041,37,46,13,8,9,10,78,42,93,88,A+
9042,31,25,35,8,10,8,90,35,68,69,C
9043,26,39,47,8,8,8,90,42,55,69,C
9044,15,42,13,9,9,8,82,31,60,61,C
9045,20,23,8,10,8,10,93,26,87,69,C
9046,7,31,49,9,9,8,100,40,55,67,C
9047,39,36,27,8,10,8,82,38,53,64,C
9048,4,18,15,8,8,10,91,21,67,54,D
9049,36,29,8,9,9,10,87,35,96,83,A
9050,46,11,18,8,10,9,81,34,48,58,D
9051,47,21,37,9,10,10,95,43,75,80,B
9052,8,38,46,9,8,9,100,42,49,66,C
9053,7,9,27,9,10,8,91,23,95,70,C
9054,14,3,16,9,8,8,84,20,85,62,C
9055,3,26,19,10,9,10,96,27,69,61,C
9056,37,32,7,8,9,10,94,36,91,81,A
9057,26,26,39,10,10,9,75,35,61,65,C
9058,26,34,38,9,8,8,98,37,41,57,D
9059,19,6,1,8,10,8,99,18,81,58,D
9060,33,48,2,8,8,10,92,41,73,77,B
9061,25,45,7,9,9,9,80,37,65,69,C
9062,18,25,25,9,9,9,78,29,49,53,D
9063,10,50,28,9,10,9,77,40,70,75,B
9064,37,9,44,10,10,9,93,42,71,77,B
9065,22,2,40,10,9,9,86,34,43,55,D
9066,20,50,18,9,10,8,82,37,40,57,D
9067,43,3,43,10,10,10,87,44,45,66,C
9068,46,39,21,9,9,8,95,42,49,66,C
9069,2,49,20,10,10,9,81,37,49,61,C
9070,30,29,2,10,9,8,98,32,56,60,D
9071,50,1,4,9,8,10,86,30,98,79,B
9072,35,29,17,8,9,8,76,33,81,73,B
9073,48,11,38,8,10,8,98,43,89,87,A+
9074,31,6,9,9,8,8,96,24,51,49,F
9075,8,8,8,8,9,8,79,14,100,64,C
9076,31,9,27,10,9,10,88,32,64,64,C
9077,12,19,2,10,9,9,76,21,78,60,D
9078,37,19,13,9,10,8,98,31,73,67,C
9079,31,24,28,8,9,9,88,32,75,69,C
9080,10,35,39,10,9,8,97,38,41,58,D
9081,42,7,22,8,9,9,93,34,97,82,A
9082,13,27,46,9,9,9,91,38,58,67,C
9083,20,17,26,8,9,10,85,27,79,66,C
9084,33,46,46,10,9,10,92,46,65,78,B
9085,25,15,8,8,8,9,78,24,60,54,D
9086,16,29,34,8,10,9,97,34,89,78,B
9087,8,23,14,10,10,8,100,24,97,72,B
9088,11,49,46,9,9,9,100,47,48,71,B
9089,5,25,14,8,9,9,88,24,90,69,C
9090,49,16,40,10,9,8,84,44,44,66,C
9091,7,11,33,8,9,9,98,26,54,53,D
9092,49,21,20,9,8,10,84,37,87,80,B
9093,31,5,2,8,8,8,88,22,67,55,D
9094,47,18,43,10,8,10,93,45,60,75,B
9095,20,44,27,9,10,9,98,37,63,68,C
9096,23,25,42,9,9,9,96,35,100,85,A
9097,8,42,13,9,10,10,78,31,72,67,C
9098,5,26,46,9,8,9,99,37,60,67,C
9099,20,38,39,9,8,10,76,39,86,82,A
9100,1,37,14,8,8,10,99,29,50,54,D
9101,11,19,6,9,8,10,75,21,69,55,D
9102,3,25,28,9,8,9,99,29,53,55,D
9103,47,27,23,9,9,8,77,38,90,83,A
9104,29,29,20,9,9,9,81,32,99,81,A
9105,16,46,37,9,9,10,97,42,77,80,B
9106,3,5,28,9,9,9,75,22,84,64,C
9107,30,1,42,10,8,9,92,37,49,61,C
9108,19,9,20,10,10,10,95,25,88,69,C
9109,3,24,11,8,10,10,81,23,54,50,D
9110,27,24,39,8,8,10,79,35,59,64,C
9111,30,28,6,9,9,9,98,32,43,53,D
9112,39,15,43,9,9,9,94,41,70,76,B
9113,14,49,41,10,9,8,80,45,41,65,C
9114,8,35,36,9,9,8,82,37,63,68,C
9115,2,19,27,8,10,10,78,27,48,51,D
9116,45,19,23,9,10,10,88,36,44,58,D
9117,30,33,8,10,10,8,84,34,51,59,D
9118,16,17,11,9,9,8,84,21,51,46,F
9119,6,42,42,8,10,8,75,42,40,62,C
9120,19,13,42,9,10,10,100,34,61,64,C
9121,10,33,46,9,9,8,90,40,74,77,B
9122,39,20,49,8,9,9,82,43,48,67,C
9123,3,1,19,8,9,9,98,17,73,53,D
9124,20,8,1,10,10,8,97,20,75,57,D
9125,15,10,18,8,8,10,76,21,71,56,D
9126,40,34,34,10,10,9,94,39,64,71,B
9127,26,26,43,10,10,9,96,37,72,73,B
9128,9,18,5,8,8,10,95,19,57,47,F
9129,26,12,18,8,8,10,87,26,46,49,F
9130,2,11,2,9,10,8,86,14,88,58,D
9131,35,27,36,10,8,9,93,37,86,80,B
9132,26,28,29,10,9,10,82,32,67,65,C
9133,9,38,34,8,8,10,79,37,66,70,C
9134,21,10,40,9,8,9,91,33,70,68,C
9135,20,32,31,10,10,9,100,34,52,60,D
9136,43,40,49,10,8,10,82,46,80,86,A+
9137,27,20,4,9,9,10,82,28,78,67,C
9138,48,14,22,10,10,8,95,37,92,83,A
9139,21,37,36,8,9,10,89,38,59,67,C
9140,16,48,9,8,9,9,96,34,92,80,B
9141,24,29,44,9,10,9,94,38,79,77,B
9142,33,11,48,9,10,9,99,41,79,80,B
9143,11,42,17,9,8,10,90,32,96,80,B
9144,41,26,19,8,9,8,98,35,86,78,B
9145,47,19,27,10,9,10,98,39,59,68,C
9146,39,46,3,10,8,8,99,42,92,88,A+
9147,26,33,24,9,10,9,78,32,52,58,D
9148,26,11,10,8,8,8,84,22,71,57,D
9149,46,37,48,9,10,10,90,47,76,85,A
9150,17,41,10,8,9,10,98,32,64,64,C
9151,50,42,38,10,8,9,89,45,56,73,B
9152,50,48,30,9,10,8,95,48,88,92,S
9153,50,40,48,9,10,8,92,48,52,74,B
9154,25,31,49,9,9,9,97,41,88,85,A
9155,41,49,6,10,10,8,80,45,64,77,B
9156,6,25,5,9,8,10,86,21,98,70,C
9157,3,45,22,10,9,8,94,35,78,74,B
9158,11,5,25,10,10,8,86,23,91,68,C
9159,28,8,25,10,9,9,84,30,64,62,C
9160,1,3,36,8,10,9,87,24,97,72,B
9161,18,49,32,8,9,9,80,41,69,75,B
9162,5,6,20,10,10,8,88,19,43,40,F
9163,28,17,15,8,9,9,80,26,62,57,D
9164,14,29,45,8,9,10,75,38,76,76,B
9165,25,25,36,10,10,10,94,34,92,80,B
9166,24,7,16,8,10,9,75,25,95,72,B
9167,19,29,29,9,8,10,87,32,57,60,D
9168,21,2,9,10,8,8,95,20,94,67,C
9169,4,27,42,10,10,10,77,37,82,78,B
9170,19,45,50,8,10,10,83,47,80,87,A+
9171,46,2,46,10,10,8,84,46,51,71,B
9172,40,14,50,8,10,9,89,45,40,65,C
9173,2,45,37,8,8,10,92,41,55,68,C
9174,2,8,47,10,10,8,89,31,96,79,B
9175,40,38,32,9,10,9,85,40,86,83,A
9176,26,1,15,8,8,10,89,25,91,70,C
9177,27,37,26,8,8,10,86,34,84,76,B
9178,10,34,23,10,8,10,93,32,98,81,A
9179,7,38,40,10,9,10,85,40,64,72,B
9180,42,2,23,8,10,8,75,34,47,57,D
9181,23,19,49,9,9,9,98,37,100,87,A+
9182,13,5,9,10,9,9,97,18,73,54,D
9183,50,43,37,10,8,9,93,46,71,81,A
9184,44,27,20,10,9,8,95,37,50,62,C
9185,6,43,22,10,10,10,79,36,44,58,D
9186,41,24,38,8,9,9,84,40,40,60,D
9187,3,30,26,10,9,10,93,32,76,70,C
9188,48,17,28,10,10,10,88,40,58,69,C
9189,23,6,19,10,8,9,80,25,66,58,D
9190,27,4,39,9,9,8,98,35,92,81,A
9191,43,22,44,8,10,8,91,43,70,78,B
9192,8,29,2,10,8,9,83,23,76,61,C
9193,45,14,21,9,8,9,83,35,100,85,A
9194,32,3,18,10,9,9,84,29,78,68,C
9195,35,48,7,10,10,10,97,43,82,84,A
9196,8,19,5,9,9,10,90,20,89,64,C
9197,6,46,25,9,9,9,99,37,79,76,B
9198,43,27,42,10,8,8,97,42,56,70,C
9199,38,15,5,9,10,8,75,30,45,52,D
9200,8,12,23,8,8,10,94,22,91,67,C
9201,37,36,12,9,8,8,81,37,44,59,D
9202,25,23,17,8,8,9,90,27,46,50,D
9203,49,33,47,8,8,8,89,46,90,91,S
9204,3,31,37,9,8,8,76,35,58,64,C
9205,50,40,43,10,10,10,89,47,76,85,A
9206,7,10,48,8,10,9,79,32,82,73,B
9207,8,37,40,10,8,9,89,39,96,87,A+
9208,31,38,1,10,10,10,99,37,84,79,B
9209,35,45,29,10,10,9,98,41,45,63,C
9210,10,45,45,8,8,10,75,44,42,65,C
9211,46,28,22,8,8,10,96,38,48,62,C
9212,7,23,11,8,8,8,75,21,65,53,D
9213,42,29,29,10,8,9,95,37,76,75,B
9214,49,20,6,9,8,8,100,35,100,85,A
9215,48,1,25,8,10,8,100,37,91,82,A
9216,11,50,37,10,9,9,88,44,87,87,A+
9217,37,37,27,8,8,8,93,37,47,60,D
9218,32,9,35,8,9,10,82,35,73,71,B
9219,32,38,12,10,10,10,96,38,62,69,C
9220,34,38,11,8,10,9,84,37,88,81,A
9221,46,12,14,10,9,10,95,33,54,60,D
9222,39,13,26,8,8,10,89,34,92,80,B
9223,8,16,34,9,9,8,95,28,99,77,B
9224,36,41,24,9,10,10,80,40,74,77,B
9225,9,4,27,9,8,10,82,23,92,69,C
9226,1,19,36,8,8,9,95,30,71,65,C
9227,38,38,8,9,8,9,76,39,59,68,C
9228,38,32,44,8,8,8,97,40,65,72,B
9229,31,34,47,10,8,9,75,41,96,89,A+
9230,20,19,29,8,10,9,91,28,85,70,C
9231,20,41,22,10,8,9,100,34,91,79,B
9232,45,41,48,9,10,10,76,46,96,94,S
9233,14,19,13,10,8,8,90,21,89,65,C
9234,4,39,14,9,9,9,92,30,87,73,B
9235,50,24,32,8,10,10,99,42,60,72,B
9236,28,6,22,9,10,10,84,29,97,77,B
9237,29,40,18,9,8,10,98,36,91,81,A
9238,45,50,14,10,8,9,81,47,57,75,B
9239,48,12,19,10,10,10,89,36,45,58,D
9240,50,44,32,10,10,9,100,47,91,92,S
9241,23,15,22,10,9,10,78,27,83,68,C
9242,6,38,17,10,10,10,82,32,68,66,C
9243,44,31,48,9,9,9,80,45,62,76,B
9244,28,48,11,10,8,9,75,39,81,79,B
9245,12,37,2,9,8,9,83,28,95,75,B
9246,14,15,12,8,9,9,77,20,90,65,C
9247,15,16,29,8,10,8,94,26,71,61,C
9248,24,36,3,9,8,8,81,32,81,72,B
9249,47,9,16,10,8,8,96,33,89,77,B
9250,45,15,7,8,8,9,98,32,73,68,C
9251,20,50,33,8,10,8,78,41,57,69,C
9252,13,23,42,9,9,9,79,35,75,72,B
9253,26,3,13,9,10,10,85,25,51,50,D
9254,3,24,38,9,9,10,79,34,71,69,C
9255,23,33,19,9,9,8,89,31,93,77,B
9256,15,47,42,9,8,10,77,44,93,90,A+
9257,26,12,42,10,9,8,96,36,97,84,A
9258,12,19,50,8,10,10,77,36,89,80,B
9259,11,47,44,10,8,8,76,45,47,68,C
9260,11,35,18,9,10,10,84,30,42,51,D
9261,30,14,30,9,10,8,75,33,50,58,D
9262,36,22,19,8,8,8,78,31,80,71,B
9263,22,34,36,8,8,9,96,36,42,57,D
9264,25,42,25,10,9,10,86,36,54,63,C
9265,24,7,29,9,8,9,95,29,67,62,C
9266,29,4,47,9,9,8,90,39,47,62,C
9267,46,13,1,9,10,9,88,32,55,59,D
9268,30,10,46,8,9,8,79,38,55,65,C
9269,44,7,14,10,9,9,99,32,47,55,D
9270,28,29,28,8,10,10,90,32,45,54,D
9271,35,3,37,10,10,10,75,38,71,73,B
9272,43,5,36,8,9,9,90,40,81,80,B
9273,2,14,29,8,9,10,80,26,75,63,C
9274,18,40,31,9,9,9,92,37,77,75,B
9275,44,48,43,9,8,9,86,45,59,74,B
9276,47,29,44,10,9,9,78,45,87,88,A+
9277,2,9,34,9,10,9,75,26,82,67,C
9278,22,10,38,8,9,10,88,33,42,54,D
9279,16,40,32,9,9,10,93,38,42,59,D
9280,38,14,13,8,9,10,89,29,99,78,B
9281,49,14,27,8,8,9,93,38,44,60,D
9282,7,7,12,10,9,9,91,16,42,37,F
9283,46,16,35,10,9,8,75,41,77,79,B
9284,16,3,5,8,9,10,76,17,82,58,D
9285,12,49,38,8,9,9,87,43,52,69,C
9286,14,15,31,9,10,8,75,27,66,60,D
9287,39,30,31,9,8,8,75,36,91,81,A
9288,41,15,5,8,8,9,76,30,42,51,D
9289,40,1,20,9,10,9,81,33,86,76,B
9290,48,1,22,9,8,9,85,36,63,67,C
9291,34,4,11,8,8,8,91,26,85,68,C
9292,2,14,16,10,9,8,77,21,72,57,D
9293,18,14,47,9,8,10,94,35,97,83,A
9294,39,28,24,9,9,9,87,35,67,68,C
9295,14,49,23,9,10,10,97,38,76,76,B
9296,4,16,16,8,10,9,88,21,59,50,D
9297,34,30,17,8,9,9,84,34,51,59,D
9298,29,32,42,10,8,9,80,38,90,83,A
9299,29,22,41,9,9,8,87,36,44,58,D
9300,46,41,43,10,9,10,99,45,49,69,C
9301,24,35,48,8,10,8,83,41,59,70,C
9302,6,48,46,8,10,9,78,46,83,87,A+
9303,16,2,23,9,8,8,75,23,98,72,B
9304,15,4,40,8,10,8,80,30,50,55,D
9305,49,5,30,10,8,10,79,40,81,80,B
9306,6,2,32,8,9,10,89,24,41,44,F
9307,8,7,44,9,10,8,78,29,76,67,C
9308,16,20,1,10,10,8,89,23,79,62,C
9309,7,25,13,10,8,10,82,24,54,51,D
9310,12,5,3,8,8,9,82,15,86,58,D
9311,43,19,50,10,9,8,85,46,46,69,C
9312,3,3,18,10,8,10,75,17,48,41,F
9313,48,27,8,9,8,10,75,39,49,63,C
9314,1,50,6,10,9,9,81,31,56,59,D
9315,43,31,5,9,10,10,90,39,96,87,A+
9316,38,26,45,10,10,9,79,42,60,72,B
9317,7,1,10,10,9,8,88,15,45,37,F
9318,32,37,26,8,10,10,94,36,70,71,B
9319,12,38,27,10,8,10,77,35,58,64,C
9320,22,45,20,10,9,10,96,36,54,63,C
9321,37,29,50,10,10,10,92,44,52,70,C
9322,36,46,37,9,8,8,93,41,91,86,A+
9323,8,45,46,10,8,10,80,45,88,89,A+
9324,44,7,31,8,8,10,77,38,88,82,A
9325,43,42,2,9,10,9,83,43,67,76,B
9326,8,45,46,8,8,9,84,44,94,91,S
9327,42,42,11,9,9,10,75,42,98,91,S
9328,9,7,26,8,9,9,93,22,63,53,D
9329,5,17,18,9,8,10,83,23,86,66,C
9330,6,8,13,10,8,8,99,17,45,39,F
9331,50,3,37,10,8,8,76,43,82,84,A
9332,46,42,4,9,10,8,83,44,76,82,A
9333,30,11,36,9,10,10,82,36,53,62,C
9334,9,8,50,8,9,9,95,32,79,71,B
9335,23,23,16,8,9,9,91,27,69,61,C
9336,35,7,14,10,8,8,91,28,63,59,D
9337,10,34,48,9,8,10,80,41,69,75,B
9338,23,18,17,9,8,9,87,25,44,47,F
9339,5,46,2,9,8,10,80,29,90,74,B
9340,33,15,38,10,9,8,81,37,91,82,A
9341,18,1,26,9,10,8,87,26,90,71,B
9342,20,7,33,10,8,8,86,29,94,76,B
9343,2,18,48,10,8,9,86,35,91,80,B
9344,21,40,42,10,9,8,98,41,78,80,B
9345,36,6,33,8,10,8,85,36,82,77,B
9346,1,26,42,9,10,10,76,36,80,76,B
9347,35,44,48,10,10,9,76,46,90,91,S
9348,37,43,42,8,10,10,75,43,82,84,A
9349,45,29,39,8,8,9,81,41,42,62,C
